links-href,picture-src,name,old price,new price,discount,series,color,type,suitable for,cpu brand,cpu name,cpu generation,ssd capacity,ram capacity,gpu processor,os system,screen size,screen resolution,screen type,webcam,warranty,rating,new price vnd,old price vnd,brand
https://www.flipkart.com/msi-bravo-15-amd-ryzen-5-hexa-core-7535hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx6550m-144-hz-b7ed-012in-gaming-laptop/p/itmc0df4058dba89?pid=COMGSZ65H4YCYY7M&lid=LSTCOMGSZ65H4YCYY7MGILCHL&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_11&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGSZ65H4YCYY7M.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/b/j/7/bravo-15-b5ed-notebook-msi-original-imagz3rya2qqbhjt.jpeg?q=70&crop=false,MSI Bravo 15 AMD Ryzen 5 Hexa Core 7535HS ,20719952.0,15234452.0,0.26,Bravo 15,Black,Gaming Laptop,Gaming,AMD,Ryzen 5 Hexa Core,Unknow,512,8,AMD Radeon RX6550M,Windows,15.6 inch,full hd,"Full HD, 144Hz 45%NTSC IPS-Level",HD type (30fps@720p),1 Year Carry-in Warranty,4.2,"15,234,452 VND","20,719,952 VND",MSI
https://www.flipkart.com/msi-modern-14-amd-ryzen-5-hexa-core-7530u-16-gb-512-gb-ssd-windows-11-home-c7m-062in-thin-light-laptop/p/itm491f6c86ff75c?pid=COMGMV6VNCJ7TTYV&lid=LSTCOMGMV6VNCJ7TTYVJYI44H&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_10&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGMV6VNCJ7TTYV.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/q/8/a/-original-imagvyw9hgt3mdqa.jpeg?q=70&crop=false,MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U ,19805702.0,11577452.0,0.41,Modern 14,Urban Silver,Thin and Light Laptop,"Processing and Multitasking, Entertainment",AMD,Ryzen 5 Hexa Core,Unknow,512,16,AMD Radeon AMD,Windows,14 Inch,full hd,"Full HD, 60Hz 45%NTSC IPS-Level",HD type (30fps@728p),1 Year Carry-in Warranty,4.4,"11,577,452 VND","19,805,702 VND",MSI
https://www.flipkart.com/msi-gf63-intel-core-i7-12th-gen-12650h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-thin-12ve-070in-gaming-laptop/p/itm7346c57244c67?pid=COMGMGSJZQGQXKGZ&lid=LSTCOMGMGSJZQGQXKGZ0MPXHR&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGMGSJZQGQXKGZ.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/7/0/l/-original-imagtfd2ms63gywa.jpeg?q=70&crop=false,MSI GF63 Intel Core i7 12th Gen 12650H ,35347952.0,24376952.0,0.31,GF63,Black,Gaming Laptop,Gaming,Intel,Core i7,12th,512,16,NVIDIA GeForce RTX 4050,Windows,15.6 Inch,full hd,"Full HD, 144Hz 45%NTSC IPS-Level",HD type (30fps@723p),2 Year Carry-in Warranty,4.4,"24,376,952 VND","35,347,952 VND",MSI
https://www.flipkart.com/msi-gf63-intel-core-i5-11th-gen-11260h-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-thin-11uc-1490in-gaming-laptop/p/itm8109da49f5792?pid=COMGRDC8JB73D8J7&lid=LSTCOMGRDC8JB73D8J7PGFDEX&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_8&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGRDC8JB73D8J7.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/a/d/f/-original-imags9wbywnpfgbz.jpeg?q=70&crop=false,MSI GF63 Intel Core i5 11th Gen 11260H ,25900702.0,18132625.0,0.29,GF63,Black,Gaming Laptop,Gaming,Intel,Core i5,11th,256,16,NVIDIA GeForce RTX 3050,Windows,15.6 Inch,full hd,"Full HD , 144Hz 45%NTSC IPS-Level",HD type (30fps@720p),2 Year Carry-in Warranty,4.3,"18,132,625 VND","25,900,702 VND",MSI
https://www.flipkart.com/msi-gf63-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-thin-12ucx-265in-gaming-laptop/p/itm7fd2f66eb1ba0?pid=COMGZ4PNVKKPW59C&lid=LSTCOMGZ4PNVKKPW59C76EKKX&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_7&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGZ4PNVKKPW59C.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/1/m/1/-original-imags9wbwzcv7hvx.jpeg?q=70&crop=false,MSI GF63 Intel Core i5 12th Gen 12450H ,29862452.0,16758202.0,0.43,GF63,Black,Gaming Laptop,Gaming,Intel,Core i5,12th,512,16,NVIDIA GeForce RTX 2050,Windows,15.6 Inch,full hd,"Full HD, 144Hz 45%NTSC IPS-Level",HD type (30fps@728p),2 Year Carry-in Warranty,4.3,"16,758,202 VND","29,862,452 VND",MSI
https://www.flipkart.com/msi-modern-14-amd-ryzen-5-hexa-core-7530u-8-gb-512-gb-ssd-windows-11-home-c7m-063in-thin-light-laptop/p/itma9abd86c9c099?pid=COMGMV6VHGPAGP55&lid=LSTCOMGMV6VHGPAGP553JIQX6&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_6&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGMV6VHGPAGP55.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/q/8/a/-original-imagvyw9hgt3mdqa.jpeg?q=70&crop=false,MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U ,18891452.0,10358452.0,0.45,Modern 14,Urban Silver,Thin and Light Laptop,"Processing and Multitasking, Entertainment",AMD,Ryzen 5 Hexa Core,Unknow,512,8,AMD Radeon AMD,Windows,14 Inch,full hd,"Full HD, 60Hz 45%NTSC IPS-Level",HD type (30fps@728p),1 Year Carry-in Warranty,4.3,"10,358,452 VND","18,891,452 VND",MSI
https://www.flipkart.com/msi-modern-14-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-c12m-445in-c12mo-1022in-thin-light-laptop/p/itmb89b094346d15?pid=COMGMV6VQPNPGCBW&lid=LSTCOMGMV6VQPNPGCBWBS1ZKN&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGMV6VQPNPGCBW.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/8/v/p/-original-imagvyw9dqmvqxmv.jpeg?q=70&crop=false,MSI Modern 14 Intel Core i3 12th Gen 1215U ,17977202.0,9748952.0,0.45,Modern 14,Urban Silver,Thin and Light Laptop,"Processing and Multitasking, Entertainment",Intel,Core i3,12th,512,8,Intel Integrated UHD,Windows,14 Inch,full hd,"Full HD, 60Hz 45%NTSC IPS-Level",HD type (30fps@728p),1 Year Carry-in Warranty,4.3,"9,748,952 VND","17,977,202 VND",MSI
https://www.flipkart.com/msi-gf63-intel-core-i5-11th-gen-11260h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-60-hz-thin-11ucx-1496in-gaming-laptop/p/itm6612930ab7e34?pid=COMGRDC8JPHWQBAN&lid=LSTCOMGRDC8JPHWQBANO1X8MH&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_4&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGRDC8JPHWQBAN.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/j/z/w/-original-imagt8bdregjrwdw.jpeg?q=70&crop=false,MSI GF63 Intel Core i5 11th Gen 11260H ,20719952.0,14929702.0,0.27,GF63,Black,Gaming Laptop,Gaming,Intel,Core i5,11th,512,16,NVIDIA GeForce RTX 2050,Windows,15.6 Inch,full hd,"Full HD , 60Hz 45%NTSC IPS-Level",HD type (30fps@720p),2 Year Carry-in Warranty,4.2,"14,929,702 VND","20,719,952 VND",MSI
https://www.flipkart.com/msi-modern-14-intel-core-i7-12th-gen-1255u-8-gb-512-gb-ssd-windows-11-home-c12m-670in-thin-light-laptop/p/itm8820edd8b6c55?pid=COMGPXFYSYRWSECV&lid=LSTCOMGPXFYSYRWSECV3FT3CZ&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_3&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGPXFYSYRWSECV.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/y/4/l/-original-imagvyw9gdshzsqq.jpeg?q=70&crop=false,MSI Modern 14 Intel Core i7 12th Gen 1255U ,24072202.0,14929702.0,0.37,Modern 14,Urban Silver,Thin and Light Laptop,"Processing and Multitasking, Entertainment",Intel,Core i7,12th,512,8,Intel Integrated Iris Xe,Windows,14 Inch,full hd,"Full HD, 60Hz 45%NTSC IPS-Level",HD type (30fps@720p),1 Year Carry-in warranty,4.3,"14,929,702 VND","24,072,202 VND",MSI
https://www.flipkart.com/msi-gf63-intel-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-60-hz-thin-11ucx-1497in-gaming-laptop/p/itmcf4467b6ff2cb?pid=COMGRDC8HTKGWFMD&lid=LSTCOMGRDC8HTKGWFMDXB6KHP&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGRDC8HTKGWFMD.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/j/z/w/-original-imagt8bdregjrwdw.jpeg?q=70&crop=false,MSI GF63 Intel Core i5 11th Gen 11260H ,19805702.0,14015452.0,0.29,GF63,Black,Gaming Laptop,Gaming,Intel,Core i5,11th,512,8,NVIDIA GeForce RTX 2050,Windows,15.6 Inch,full hd,"Full HD , 60Hz 45%NTSC IPS-Level",HD type (30fps@720p),2 Year Carry-in Warranty,4.2,"14,015,452 VND","19,805,702 VND",MSI
https://www.flipkart.com/msi-modern-14-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-c12m-439in-c12mo-1020in-thin-light-laptop/p/itmff17fb9ede836?pid=COMGMV6VGZVHZ6XT&lid=LSTCOMGMV6VGZVHZ6XTGMIBEW&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGMV6VGZVHZ6XT.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/n/f/y/-original-imagvyw9hqh6srxw.jpeg?q=70&crop=false,MSI Modern 14 Intel Core i5 12th Gen 1235U ,20719952.0,12186952.0,0.41,Modern 14,Urban Silver,Thin and Light Laptop,"Processing and Multitasking, Entertainment",Intel,Core i5,12th,512,16,Intel Integrated Iris Xe,Windows,14 Inch,full hd,"Full HD, 60Hz 45%NTSC IPS-Level",HD type (30fps@728p),1 Year Carry-in Warranty,4.2,"12,186,952 VND","20,719,952 VND",MSI
https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-6500m-15-fb0108ax-gaming-laptop/p/itmb91ad6452b1c7?pid=COMGRNGYYEX6Q6BZ&lid=LSTCOMGRNGYYEX6Q6BZ543DQE&marketplace=FLIPKART&q=hp+laptop+&store=6bo%2Fb5g&srno=s_2_48&otracker=search&otracker1=search&iid=6aa22b59-b4b6-4fc9-9f6e-d2a8a7887cfe.COMGRNGYYEX6Q6BZ.SEARCH&ssid=ltmg398ss00000001717086932474&qH=656908efe02d8014,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/e/3/p/-original-imagszffmhdxw2dh.jpeg?q=70&crop=false,HP Victus AMD Ryzen 5 Hexa Core 5600H ,23573632.0,15539202.0,0.34,Victus,Mica Silver,Gaming Laptop,Gaming,AMD,Ryzen 5 Hexa Core,Unknow,512,8,AMD Radeon RX 6500M,Windows,15.6 Inch,full hd,"Full HD, 144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, Brightness: 250 nits, Color Gamut: 45% NTSC",,1 Year Onsite Warranty,4.2,"15,539,202 VND","23,573,632 VND",HP
https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1099tx-gaming-laptop/p/itm3ef6fdacff19e?pid=COMGYFMDSEKNTNFQ&lid=LSTCOMGYFMDSEKNTNFQVE1TWE&marketplace=FLIPKART&q=hp+laptop+&store=6bo%2Fb5g&srno=s_2_47&otracker=search&otracker1=search&iid=6aa22b59-b4b6-4fc9-9f6e-d2a8a7887cfe.COMGYFMDSEKNTNFQ.SEARCH&ssid=ltmg398ss00000001717086932474&qH=656908efe02d8014,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/t/v/e/-original-imagzwccmhqmvtqu.jpeg?q=70&crop=false,HP Victus Intel Core i5 12th Gen 12450H ,25831524.0,18281952.0,0.29,Victus,Mica Silver,Gaming Laptop,Gaming,Intel,Core i5,12th,512,16,NVIDIA GeForce RTX 2050,Windows,15.6 inch,full hd,"Full HD, 144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, Brightness 250 nits, 141 ppi, Color Gamut 45% NTSC",HP Wide Vision 720p HD camera,1 Year Onsite warranty,4.1,"18,281,952 VND","25,831,524 VND",HP
https://www.flipkart.com/hp-14a-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-14a-na1004tu-chromebook/p/itm4489ddf90925c?pid=COMGKW2NUQJFVKSC&lid=LSTCOMGKW2NUQJFVKSC8789EM&marketplace=FLIPKART&q=hp+laptop+&store=6bo%2Fb5g&srno=s_2_46&otracker=search&otracker1=search&iid=6aa22b59-b4b6-4fc9-9f6e-d2a8a7887cfe.COMGKW2NUQJFVKSC.SEARCH&ssid=ltmg398ss00000001717086932474&qH=656908efe02d8014,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/8/v/o/-original-imagykgpazuthw7t.jpeg?q=70&crop=false,HP 14a Intel Celeron Dual Core N4500 ,9142805.0,5482452.0,0.4,14a,Mineral Silver,Chromebook,Processing and Multitasking,Intel,Celeron Dual Core,Unknow,,4,Intel Integrated UHD,Mac OS,14 Inch,full hd,"Full HD, IPS, Anti-Glare, Micro-Edge, Brightness: 250 nits, 157 PPI, Color Gamut: 45% NTSC, Screen-to-Body Ratio: 82%",HP 720 Wide Vision HD Camera,1 Year Onsite Warranty,3.7,"5,482,452 VND","9,142,805 VND",HP
https://www.flipkart.com/hp-pavilion-amd-ryzen-5-hexa-core-5500u-16-gb-1-tb-ssd-windows-11-home-15-eh1047au-thin-light-laptop/p/itmde20cd0a415cb?pid=COMGWSZEHA8Z3ZGS&lid=LSTCOMGWSZEHA8Z3ZGSHN0OEX&marketplace=FLIPKART&q=hp+laptop+&store=6bo%2Fb5g&srno=s_2_45&otracker=search&otracker1=search&iid=6aa22b59-b4b6-4fc9-9f6e-d2a8a7887cfe.COMGWSZEHA8Z3ZGS.SEARCH&ssid=ltmg398ss00000001717086932474&qH=656908efe02d8014,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/w/g/i/-original-imagzwccbyyq3uuf.jpeg?q=70&crop=false,HP Pavilion AMD Ryzen 5 Hexa Core 5500U ,19532646.0,16910578.0,0.13,Pavilion,Natural Silver,Thin and Light Laptop,Processing and Multitasking,AMD,Ryzen 5 Hexa Core,Unknow,1,16,AMD Radeon AMD,Windows,15.6 Inch,2k,"Full HD, IPS, micro-edge, BrightView, Brightness: 250 nits, 141 ppi, Color Gamut: 45%NTSC",HP Wide Vision 720p HD camera,1 Year Onsite Warranty,4.5,"16,910,578 VND","19,532,646 VND",HP
https://www.flipkart.com/hp-omen-amd-ryzen-7-dual-core-7840hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-16-xd0010ax-gaming-laptop/p/itm9f77e0e4fee29?pid=COMHY8KVHDSDR4RY&lid=LSTCOMHY8KVHDSDR4RY6D9TVJ&marketplace=FLIPKART&q=hp+laptop+&store=6bo%2Fb5g&srno=s_2_44&otracker=search&otracker1=search&iid=6aa22b59-b4b6-4fc9-9f6e-d2a8a7887cfe.COMHY8KVHDSDR4RY.SEARCH&ssid=ltmg398ss00000001717086932474&qH=656908efe02d8014,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/m/8/a/-original-imahyj96wdf8khy5.jpeg?q=70&crop=false,HP Omen AMD Ryzen 7 Dual Core 7840HS ,40423564.0,30471952.0,0.24,Omen,Shadow Black,Gaming Laptop,Gaming,AMD,Ryzen 7 Dual Core,Unknow,1,16,NVIDIA GeForce RTX 4050,Windows,16.1 inch,full hd,,,1 Year Onsite Warranty,0,"30,471,952 VND","40,423,564 VND",HP
https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15-fa1327tx-gaming-laptop/p/itmb08f154f265d7?pid=COMHY8KVZ73Y9PPY&lid=LSTCOMHY8KVZ73Y9PPYGBSHGI&marketplace=FLIPKART&q=hp+laptop+&store=6bo%2Fb5g&srno=s_2_43&otracker=search&otracker1=search&iid=6aa22b59-b4b6-4fc9-9f6e-d2a8a7887cfe.COMHY8KVZ73Y9PPY.SEARCH&ssid=ltmg398ss00000001717086932474&qH=656908efe02d8014,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/n/x/r/-original-imahyj96gegews9v.jpeg?q=70&crop=false,HP Victus Intel Core i5 13th Gen 13420H ,28070522.0,22548452.0,0.19,Victus,Performance Blue,Gaming Laptop,Gaming,Intel,Core i5,13th,512,16,NVIDIA GeForce RTX 3050,Windows,15.6 inch,full hd,,,1 Year Onsite Warranty,4.8,"22,548,452 VND","28,070,522 VND",HP
https://www.flipkart.com/hp-15s-intel-core-i3-11th-gen-1125g4-8-gb-512-gb-ssd-windows-11-home-15s-dy3501tu-thin-light-laptop/p/itm8a058adbb8764?pid=COMG9WRFMYH8AZH2&lid=LSTCOMG9WRFMYH8AZH2RC8CBR&marketplace=FLIPKART&q=hp+laptop+&store=6bo%2Fb5g&srno=s_2_42&otracker=search&otracker1=search&iid=6aa22b59-b4b6-4fc9-9f6e-d2a8a7887cfe.COMG9WRFMYH8AZH2.SEARCH&ssid=ltmg398ss00000001717086932474&qH=656908efe02d8014,https://rukminim2.flixcart.com/image/416/416/kyt0ya80/computer/s/z/b/-original-imagayc6ahrmg8y7.jpeg?q=70&crop=false,HP 15s Intel Core i3 11th Gen 1125G4 ,15542250.0,10937478.0,0.29,15s,Natural Silver,Thin and Light Laptop,Everyday Use,Intel,Core i3,11th,512,8,Intel Integrated UHD,Windows,15.6 inch,2k,"HD, micro-edge, anti-glare, Brightness: 250 nits, 101 ppi, Color Gamut: 45% NTSC",HP True Vision 720p HD camera,1 Year Onsite Warranty,4.3,"10,937,478 VND","15,542,250 VND",HP
https://www.flipkart.com/hp-245g9-silver-amd-ryzen-3-dual-core-3rd-gen-3250u-8-gb-512-gb-ssd-windows-11-home-245-g8-business-laptop/p/itm52c7979532118?pid=COMGHKTNCWKGCSB6&lid=LSTCOMGHKTNCWKGCSB6WOV0VP&marketplace=FLIPKART&q=hp+laptop+&store=6bo%2Fb5g&srno=s_2_41&otracker=search&otracker1=search&iid=6aa22b59-b4b6-4fc9-9f6e-d2a8a7887cfe.COMGHKTNCWKGCSB6.SEARCH&ssid=ltmg398ss00000001717086932474&qH=656908efe02d8014,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/z/w/n/245-g9-business-laptop-hp-original-imahfbegdermvk2a.jpeg?q=70&crop=false,HP 245G9 Silver AMD Ryzen 3 Dual Core 3rd Gen AMD Ryzen 3 3250U ,12350908.0,8072828.0,0.34,245G9 Silver,Black,Business Laptop,"Travel and Business, Entertainment, Everyday Use",AMD,Ryzen 3 Dual Core,3rd,512,8,AMD Radeon AMD Radeon™ Graphics,Windows,14 inch,2k,"35.6 cm (14"") diagonal, HD (1366 x 768), narrow bezel, anti-glare, 250 nits, 45% NTSC",720p HD camera,1 Year Onsite Warranty,4.1,"8,072,828 VND","12,350,908 VND",HP
https://www.flipkart.com/hp-g9245-silver-841w7paa-amd-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-dos-245-g8-laptop/p/itm44aa451058e60?pid=COMGHRCVZ5KNC2KN&lid=LSTCOMGHRCVZ5KNC2KNT2EYP0&marketplace=FLIPKART&q=hp+laptop+&store=6bo%2Fb5g&srno=s_2_40&otracker=search&otracker1=search&iid=6aa22b59-b4b6-4fc9-9f6e-d2a8a7887cfe.COMGHRCVZ5KNC2KN.SEARCH&ssid=ltmg398ss00000001717086932474&qH=656908efe02d8014,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/f/o/l/247-g9-notebook-hp-original-imagwj85hmyqrjwh.jpeg?q=70&crop=false,HP G9245 Silver 841w7paA AMD Ryzen 3 Dual Core AMD Ryzen 3 3250U ,11755426.0,7359408.0,0.37,G9245 Silver 841w7paA,Black,Laptop,"Everyday Use, Travel and Business, Performance",AMD,Ryzen 3 Dual Core,Unknow,512,8,AMD Radeon AMD Radeon™ Graphics,Mac OS,14 inch,2k,"35.6 cm (14"") diagonal, HD (1366 x 768), narrow bezel",720p HD camera,1 Year manufacturer Warranty,3.8,"7,359,408 VND","11,755,426 VND",HP
https://www.flipkart.com/hp-victus-intel-core-i7-12th-gen-12650h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15-fa1134tx-gaming-laptop/p/itm30847354205c8?pid=COMGTT7EGSCCTUJT&lid=LSTCOMGTT7EGSCCTUJTQCKXVY&marketplace=FLIPKART&q=hp+laptop+&store=6bo%2Fb5g&srno=s_2_39&otracker=search&otracker1=search&iid=6aa22b59-b4b6-4fc9-9f6e-d2a8a7887cfe.COMGTT7EGSCCTUJT.SEARCH&ssid=ltmg398ss00000001717086932474&qH=656908efe02d8014,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/k/m/m/15-fa1134tx-gaming-laptop-hp-original-imagznzbmahmetrz.jpeg?q=70&crop=false,HP Victus Intel Core i7 12th Gen 12650H ,34718644.0,27119702.0,0.21,Victus,Mica Silver,Gaming Laptop,Gaming,Intel,Core i7,12th,512,16,NVIDIA GeForce RTX 4050,Windows,15.6 Inch,full hd,"Full HD, 144 Hz, 9ms Response Time, IPS, Micro Edge, Anti-glare, Brightness: 250nits, 141 PPI, Color Gamut: 45% NTSC",HP Wide Vision 720p HD Camera with Temporal Noise Reduction,1 Year Onsite Warranty,4.4,"27,119,702 VND","34,718,644 VND",HP
https://www.flipkart.com/hp-laptop-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-14-gr0000tu-thin-light/p/itm033a2153736a2?pid=COMGYSFGDEGVN2BX&lid=LSTCOMGYSFGDEGVN2BX58SKJU&marketplace=FLIPKART&q=hp+laptop+&store=6bo%2Fb5g&srno=s_2_38&otracker=search&otracker1=search&iid=6aa22b59-b4b6-4fc9-9f6e-d2a8a7887cfe.COMGYSFGDEGVN2BX.SEARCH&ssid=ltmg398ss00000001717086932474&qH=656908efe02d8014,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/a/v/n/14s-gr0000tu-thin-and-light-laptop-hp-original-imagz7zbzy7qqrey.jpeg?q=70&crop=false,HP Laptop Intel Core i3 13th Gen 1315U ,16620760.0,14624952.0,0.12,Laptop,Moonlight Blue,Thin and Light Laptop,Everyday Use,Intel,Core i3,13th,512,8,Intel Integrated UHD,Windows,14 Inch,full hd,"Full HD, Micro Edge, Anti-glare, Brightness: 250 Nits, Color Gamut: 45%NTSC",HP True Vision 1080p FHD Camera with Temporal Noise Reduction,1 Year Onsite Warranty,0,"14,624,952 VND","16,620,760 VND",HP
